ADM0_EN,ADM0_PCODE,date,validOn,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,Total_Overall_PIN,PIN_Boys,PIN_MaleAdults,PIN_MaleElderly,PIN_Girls,PIN_FemaleAdults,PIN_FemaleElderly,PIN_Disability,Total Wellbeing_PIN,cluster-v4_Agriculture,cluster-v4_Education,cluster-v4_ESNFI,cluster-v4_Health,cluster-v4_Food,cluster-v4_Nutrition,cluster-v4_Protection,cluster-v4_WASH
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Sigmo,ET040412,510.25,154.2400125,71.86022283,6.686466921,156.645788,112.2385605,8.578949295,75.5225,510.25,-,43,66,510,66,510,66,66
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Setema,ET040413,619.125,189.3114867,80.19912944,9.228132331,194.4919904,133.8739155,12.02034563,105.25125,619.125,-,-,-,619,-,619,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Shebe Sambo,ET040414,513.5,161.267044,68.48474208,7.880213501,157.4551134,108.7106543,9.702232757,87.295,513.5,-,-,-,514,-,514,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Chora (Jimma),ET040415,232.375,72.12504262,30.59701327,3.520652772,72.02684448,49.66123353,4.444213333,39.50375,232.375,-,-,-,232,-,232,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Gumay,ET040416,305.5,94.95226631,40.28582707,4.635498488,94.5743011,65.21757179,5.834535247,51.935,305.5,-,-,-,306,-,306,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Agaro Town,ET040417,323.375,101.9745836,43.32068932,4.984705652,98.77894945,68.23233938,6.08373263,54.97375,323.375,-,-,-,323,-,323,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Jimma/Town/,ET040418,646.75,201.8543595,85.67364275,9.858058537,199.4558817,137.6089289,12.29912868,109.9475,646.75,-,-,-,647,-,647,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Mancho,ET040490,651.625,201.6765993,85.53342229,9.841924036,202.4997375,139.5746472,12.49866974,110.77625,651.625,-,-,-,652,-,652,-,3
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Omo Beyam,ET040491,437.125,134.5879372,57.05307792,6.564826284,136.477495,94.01316575,8.428497794,74.31125,437.125,-,-,"1,254",437,-,437,-,1
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Botor Tolay,ET040495,8360,2832.537816,733.75,94.375,2863.447205,1693.558067,142.3319119,92,260,"8,360","7,412","8,357","8,360","8,360",260,"8,360","8,360"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Jimma,ET0404,Nono Benja,ET040499,247,76.72891126,32.55255169,3.745667276,76.50150179,52.75150608,4.719861909,41.99,247,-,-,-,247,-,247,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Illu Galan,ET040500,234,72.79679617,30.88840349,3.554181658,72.37879207,49.91705833,4.464768278,39.78,234,-,-,-,234,-,234,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Ginde Beret,ET040501,339.625,106.5887829,45.26202271,5.20808565,104.2048623,71.93973717,6.421509275,57.73625,339.625,-,-,22,340,-,340,-,1
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Jeldu,ET040502,409.5,125.5140763,64.05620638,3.918685669,118.5142434,92.39725513,5.099533117,44.455,409.5,-,60,148,410,148,410,2,148
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Ambo Zuria,ET040503,500.5,155.1562836,65.81336922,7.572831334,155.3069642,107.0664562,9.584095488,85.085,500.5,-,-,-,501,-,501,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Mida Kegn,ET040504,292.5,89.60774011,37.96779433,4.368773487,91.73242974,63.15500415,5.668258188,49.725,292.5,-,-,-,293,-,293,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Cheliya,ET040505,420.875,132.2326242,56.15683299,6.461699644,129.0036648,89.07146814,7.948696141,71.54875,420.875,-,-,-,421,-,421,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Bako Tibe,ET040506,583.375,179.9890289,76.31357549,8.781040122,181.8020303,125.2642568,11.22506832,99.17375,583.375,-,-,-,583,-,583,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Dano,ET040507,526.5,163.4235385,69.32810543,7.977255311,163.187019,112.515138,10.06894382,89.505,526.5,-,-,-,527,-,527,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Nono,ET040508,277.875,88.96564689,37.84292376,4.354405225,83.66787217,57.90056294,5.143589019,47.23875,277.875,-,-,-,278,-,278,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Tikur Enchini,ET040509,398.125,122.7174873,52.02646749,5.986438133,124.1764523,85.55028241,7.667872427,67.68125,398.125,-,-,-,398,-,398,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Dendi,ET040510,559,173.9123753,85.95902234,8.070759391,166.9897104,114.8267851,9.241347407,82.45,559,-,34,-,559,74,559,5,74
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Ejere (Addis Alem),ET040511,242.125,76.34802277,32.43387528,3.732011746,73.96447123,51.09116036,4.555458621,41.16125,242.125,-,-,-,242,-,242,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Adda Berga,ET040513,716.625,222.4632054,94.37510317,10.8592942,222.092446,153.1316102,13.70334105,121.82625,716.625,-,-,-,717,-,717,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Meta Robi,ET040514,381.875,118.6535092,50.34025071,5.79241319,118.2512578,81.54208484,7.295484184,64.91875,381.875,-,-,21,382,-,382,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Ambo Town,ET040515,362.375,135.8569492,58.32029128,4.099428534,90.59018016,69.26267236,4.245478507,39.14375,362.375,-,93,138,362,138,362,39,138
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Abuna G/Beret,ET040516,253.5,77.1180726,32.65414268,3.757356868,79.99322315,55.03062214,4.946582559,43.095,253.5,-,-,-,254,-,254,-,0
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Toke Kutaye,ET040517,225.875,69.93438736,29.66102383,3.412952919,70.16910905,48.36673197,4.33078759,38.39875,225.875,-,-,-,226,-,226,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Jibat,ET040518,115.375,35.82228228,15.19705078,1.748652344,35.75074978,24.65044845,2.205816355,19.61375,115.375,-,-,-,115,-,115,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Ifata,ET040519,247,76.54782361,32.46877051,3.736026975,76.66567592,52.85045544,4.731247542,41.99,247,-,-,-,247,-,247,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Ejersa Lafo,ET040590,245.375,77.52496534,32.93945372,3.790186253,74.81948786,51.69386145,4.607045371,41.71375,245.375,-,-,-,245,-,245,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Cobi,ET040592,419.25,127.4347482,53.95544219,6.208396076,132.3933062,91.07050946,8.187597915,71.2725,419.25,-,-,-,419,-,419,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Meta Walkite,ET040594,222.625,67.76575207,28.69571191,3.30187907,70.21391571,48.30616016,4.341581077,37.84625,222.625,-,-,-,223,-,223,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Shewa,ET0405,Liban Jawi,ET040597,346.125,106.4714685,45.13039253,5.192939591,108.1548545,74.49530064,6.680039413,58.84125,346.125,-,-,-,346,-,346,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Wara Jarso,ET040601,526.5,163.6022109,69.41075897,7.98676586,163.0250428,112.4175111,10.05771035,89.505,526.5,-,-,-,527,-,527,-,3
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Dera (Oromia),ET040602,858,264.8864467,112.3157641,12.92364071,267.2340821,184.1412882,16.49877812,145.86,858,-,-,6,858,-,858,-,4
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Hidabu Abote,ET040603,292.5,86.09723629,41.77613278,3.800159999,94.09693217,61.8490766,4.88046216,42.925,292.5,-,16,53,293,40,293,-,40
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Kuyu,ET040604,575.25,182.8463574,79.50785507,7.350696254,175.5176485,120.6518979,9.375544881,82.8325,575.25,-,62,88,575,88,575,28,88
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Degem,ET040605,338,104.177545,44.16612266,5.081985644,105.4297105,72.63432269,6.510313525,57.46,338,-,-,-,338,-,338,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Gerar Jarso,ET040606,365.625,116.0335882,49.32015914,5.675036105,111.0184889,76.74536345,6.832364255,62.15625,365.625,-,-,-,366,-,366,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Debre Libanos,ET040607,183.625,58.74762787,24.98771572,2.875217585,55.32779144,38.28499567,3.401651711,31.21625,183.625,-,-,-,184,-,184,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Wuchale,ET040608,607.75,190.3107412,80.79788045,9.297027763,186.8588281,128.967557,11.51796548,103.3175,607.75,-,-,-,608,-,608,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Abichugna Gne'a,ET040609,758.875,236.1921888,100.2228184,11.53216297,234.6304245,161.8247119,14.47269335,129.00875,758.875,-,-,-,759,-,759,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Kimbibit,ET040610,191.75,59.27221465,25.13517757,2.89218532,59.65556647,41.11228906,3.682566921,32.5975,191.75,-,-,-,192,-,192,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Fiche Town,ET040613,206.375,60.61144524,25.57477538,2.942767749,67.09445401,45.98791052,4.163647103,35.08375,206.375,-,-,-,206,-,206,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Yaya Gulele,ET040614,74.75,23.71855276,10.08144764,1.160024225,22.70061712,15.6922762,1.397082048,12.7075,74.75,-,-,-,75,-,75,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Jida,ET040615,360.75,112.237442,47.62380662,5.47984489,111.5757695,76.95052139,6.882615598,61.3275,360.75,-,-,-,361,-,361,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,North Shewa,ET0406,Aleltu,ET040617,195,61.31479035,26.04110711,2.996426322,59.72591271,41.242031,3.679732511,33.15,195,-,-,153,195,-,195,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Fentale,ET040701,6292,2062.527443,830.3227375,101.5021418,1957.735892,1226.633619,113.2781662,912.37,6292,-,"1,088","1,019","3,363","3,374","6,292","2,432","3,363"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Boset,ET040702,1111.5,357.5588698,152.152868,17.50750676,333.1365861,230.6763521,20.46781721,188.955,1111.5,-,2,-,"1,112",-,"1,112",11,99
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Adama,ET040703,646.75,203.9176987,86.62685125,9.967739705,197.5864024,136.4818651,12.16944281,109.9475,646.75,-,-,-,647,-,647,-,50
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Lome (Oromia),ET040704,121.875,39.40115147,16.77323034,1.930015828,36.35161439,25.18696375,2.232024224,20.71875,121.875,-,-,-,122,-,122,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Gimbichu,ET040705,56.875,18.26695852,7.772163835,0.894305922,17.07286643,11.81954268,1.049162606,9.66875,56.875,-,-,-,57,-,57,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Ada'a,ET040706,193.375,62.70127721,26.69851548,3.072071176,57.51077789,39.86248224,3.529875996,32.87375,193.375,-,-,-,193,-,193,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Dugda,ET040707,1599,509.9639294,216.8509856,24.95201139,483.2481679,334.2624129,29.72249294,271.83,1599,-,-,-,"1,599",-,"1,599",-,187
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Adama Tulu Jido Kombolcha,ET040708,8509.636786,2653.942123,1126.346104,129.6032883,2626.128076,1811.667496,161.9496983,1446.638254,8509.636786,-,-,-,"8,510",-,"2,910",-,"8,510"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Bishoftu Town,ET040709,32,9.522584428,4.023436232,0.462957668,10.29050031,7.062744161,0.637777205,5.44,32,-,-,-,32,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Bora,ET040710,676,217.0757721,92.35926384,10.62734115,202.959476,140.5055829,12.4725641,114.92,676,-,-,-,676,-,676,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Liben Chukala,ET040711,310.375,100.0004539,42.55884779,4.89704417,92.88403197,64.32897797,5.705644188,52.76375,310.375,-,-,-,310,-,310,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Adama Town,ET040714,68.25,21.04590965,8.922817288,1.026706141,21.27956863,14.66104833,1.313949957,11.6025,68.25,-,-,-,68,-,68,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Mojo Town,ET040797,2,0.621296655,0.263588005,0.030329818,0.619436362,0.427132278,0.038216881,0.34,2,-,-,-,2,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Shewa,ET0407,Metehara Town,ET040799,108.875,34.66773954,14.73971556,1.696028956,32.95425552,22.78999159,2.027268828,18.50875,108.875,-,-,-,109,-,109,-,-
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Merti,ET040801,8569.100927,2748.470563,1175.987931,132.5825378,2577.606778,1778.304445,156.1486727,1436.007158,8569.100927,-,96,-,"8,569","23,284","5,951",49,"8,569"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Aseko,ET040802,965.7457309,309.9683115,129.5797425,13.61564059,291.9426775,203.7446274,16.89473145,153.4267742,965.7457309,-,49,-,966,966,583,20,966
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Golocha,ET040803,10756.64544,3347.400924,1434.004701,170.1523796,3309.523557,2276.413926,219.1499499,1421.869724,10756.64544,-,"4,736",-,"10,757","50,244","6,134","1,625","10,757"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Jeju,ET040804,18918.61192,5976.662052,2549.755241,291.9995651,5761.381726,3985.282652,353.5306822,3203.584026,18918.61192,-,46,-,"18,919","18,919","4,571",17,"18,919"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Dodota,ET040805,2160.122083,674.2133443,286.1593833,32.92699903,666.151165,459.5942306,41.07696071,367.2207541,2160.122083,-,-,-,"2,160",-,289,-,"2,160"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Ziway Dugda,ET040806,820.508595,255.0504628,108.2125104,12.45149883,253.9806241,175.1449712,15.6685277,139.4864612,820.508595,-,-,-,821,-,759,-,821
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Hitosa,ET040807,18422.76087,5746.131649,2444.557004,279.4856517,5677.276488,3926.144599,349.1654782,3119.119348,18422.76087,-,37,-,"18,423","18,423",397,8,"18,423"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Sude,ET040808,17101.94149,5318.602203,2262.504614,258.3220018,5291.780302,3645.87126,324.8611145,2894.710054,17101.94149,-,52,-,"17,102","17,102",440,19,"17,102"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Chole,ET040809,689,215.5774552,91.51845147,10.53059287,211.9993466,146.3052971,13.06885684,117.13,689,-,-,-,689,-,689,-,262
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Amigna,ET040810,9862.01764,3064.517462,1305.388846,147.4720855,3054.128534,2104.604788,185.9059238,1654.422999,9862.01764,-,90,-,"9,862","9,862",297,136,"9,862"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Seru,ET040811,19878.4,6210.40334,2636.135956,303.3276248,6124.786173,4226.115287,377.631619,3379.328,19878.4,-,83,-,"4,979",-,"19,878",227,"4,979"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Robe,ET040812,25759.39072,8037.008422,3446.636024,387.5266244,7923.837133,5482.25517,482.1273505,4320.006423,25759.39072,-,211,-,"25,759","25,759",527,62,"25,759"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Tena,ET040813,1391.143694,427.1322735,191.023233,20.11032456,431.9207615,295.7157794,25.24132158,224.7644279,1391.143694,-,46,-,"1,391","1,391",172,19,"1,391"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Shirka,ET040814,12454.09446,3850.064051,1677.954357,182.5026069,3845.559559,2667.175614,230.8382703,2050.686058,12454.09446,-,"1,198",-,"12,454","12,454","2,027","2,503","12,454"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Degeluna Tijo,ET040815,21234.20942,6529.879235,2771.748726,316.4868048,6633.414739,4575.193036,407.4868755,3587.715601,21234.20942,-,68,-,"21,234","21,234",154,130,"21,234"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Tiyo,ET040816,11148.65391,3465.19923,1470.199294,169.1688393,3451.228799,2379.94309,212.9146582,1895.271165,11148.65391,-,-,-,"11,149",-,206,-,"11,149"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Munessa,ET040817,29223.89941,9003.981701,3824.187589,438.7365909,9114.126079,6280.636074,562.2313771,4961.2629,29223.89941,-,16,-,"29,224","29,224",146,0,"29,224"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Limu Bilbilo,ET040818,30233.30605,9285.418573,3935.262899,452.8119825,9460.388044,6515.015803,584.4087488,5139.662029,30233.30605,-,-,-,"30,233",-,141,0,"30,233"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Guna,ET040819,8631.663658,2700.211778,1146.293921,131.8985887,2656.343613,1833.159973,163.7557853,1467.382822,8631.663658,-,-,-,"8,632",-,257,-,"8,632"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Sire,ET040820,10895.16784,3453.414831,1467.722778,168.8838784,3312.052314,2289.23166,203.8623786,1852.178533,10895.16784,-,-,-,"10,895",-,197,-,"10,895"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Lude Hitosa,ET040821,17066.29135,5291.927215,2244.752972,258.2930466,5294.523405,3650.075407,326.7193085,2901.26953,17066.29135,-,-,-,"17,066",-,197,-,"17,066"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Diksis,ET040822,7716.430645,2381.079801,1015.715028,115.5070969,2398.267019,1658.55516,147.3065401,1303.78321,7716.430645,-,33,-,"7,716","7,716",50,13,"7,716"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Bele Gesgar,ET040823,940.1983786,292.312737,126.8975998,13.69402987,293.2034302,197.9099335,16.18064833,141.6437244,940.1983786,-,56,-,940,940,255,107,940
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Inkolo Wabe,ET040824,9027.185186,2803.654333,1189.439451,136.8631396,2796.450553,1928.242941,172.5347682,1534.621482,9027.185186,-,-,-,"9,027",-,283,0,"9,027"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Asela Town,ET040825,256.75,80.13355673,34.01133832,3.913522915,79.18059838,54.62844132,4.882542329,43.6475,256.75,-,-,-,257,-,257,-,257
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Shanan Kolu,ET040893,20584,6496.812403,2760.177954,317.6005475,6282.425931,4340.093178,386.889986,3499.28,20584,-,-,-,"4,363",-,"20,584",-,"4,363"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,Arsi,ET0408,Bekoji Town,ET040894,55.25,17.08399745,7.244914153,0.833637809,17.18384787,11.8428739,1.060728818,9.3925,55.25,-,-,"3,560",55,-,55,-,55
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,35533.69385,11263.22891,4728.166436,407.9525733,11074.41725,7613.76598,446.1626993,2391.292954,26123.2,"16,195","18,518","24,001","21,947","21,880","26,123","12,233","34,234"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Doba,ET040902,37976.62989,12026.44672,5096.719717,580.3639791,11573.64139,7999.825378,699.632705,5469.227082,26951,"32,137","1,492","1,935","26,951","26,951","21,111","21,111","37,977"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Tulo (Oromia),ET040903,14136.93124,4488.237617,1887.349677,219.5830886,4334.016176,2960.276965,247.4677166,2248.538311,14136.93124,-,"5,266","1,060","14,137","14,137","1,599",607,"14,137"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Mesela,ET040904,14658.25519,4378.904975,1989.601041,262.9290357,4558.853539,3190.240989,277.7256062,1,14658.25519,-,785,922,"14,658","21,348","4,763","5,899","14,658"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Chiro Town,ET040905,666.25,205.0970044,91.32904527,12.06200314,201.8395025,142.8518733,13.07057138,27.7525,666.25,-,-,-,666,666,666,-,666
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Anchar,ET040906,9524,3038.132596,1291.92336,148.6554755,2877.723678,1990.57344,176.9914515,1619.08,9524,-,-,-,"1,069",-,"9,524",-,"1,069"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Goba Koricha,ET040907,18200,5766.147548,2455.00426,284.0697454,5528.731021,3825.054629,340.9365606,3006.79,18200,-,-,62,"14,613","35,279","18,200",6,"14,613"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Habro,ET040908,25478.38307,8183.419319,3477.030343,395.5820958,7646.998974,5311.366549,463.9857908,4149.235122,25478.38307,-,770,"1,155","25,478","25,478","23,551","25,062","25,478"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Daro Lebu,ET040909,58166.79412,18259.74424,7617.390979,846.8995255,18114.31598,12296.97257,1031.470825,9067.610001,58166.79412,-,"9,895","4,928","58,167","63,616","39,585","54,656","58,167"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Boke,ET040910,42316.8,13050.54493,5533.088581,636.6661831,13192.50993,9089.402702,814.5876704,7193.856,42316.8,"27,364","3,527",-,"31,567","59,951","42,317","31,567","31,567"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Kuni,ET040911,56587.54969,17954.55712,7631.456536,878.1154022,17185.78147,11879.9542,1057.684961,9619.883447,47914.01723,"40,160","39,484",19,"47,914","54,698","31,204","47,914","56,588"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Gemechis,ET040912,33260,10518.37668,4473.040797,512.2463906,10129.42122,7005.271701,621.6432079,5633.95,33260,-,"3,224",131,"33,260","41,292","18,383","28,035","33,260"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Chiro Zuria,ET040913,38139.26657,12086.13474,5151.149657,593.7061017,11575.11101,8019.567846,713.5972134,6382.165317,20840,"37,536",18,42,"20,840","36,791","14,468","20,797","38,139"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Bedesa,ET040914,407.875,133.0273572,56.66994438,6.520740931,120.6034496,83.65679919,7.39670873,69.33875,407.875,-,-,"1,325",408,-,408,-,408
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Gumbi Bordede,ET040991,23198.54688,7954.206681,2904.781587,271.8305919,7138.175703,4627.661926,301.890389,2191.882969,16937.95942,"12,773","7,555","10,136","16,938","16,938","15,515","8,516","23,199"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,West Hararge,ET0409,Burqua Dhintu,ET040998,23688.59791,7385.73972,3138.806337,362.7052794,7306.255064,5043.913613,451.1778956,3942.401644,10252,"23,191","3,186",209,"9,356","9,356","10,252","9,356","20,076"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Hararge,ET0410,Babile Town,ET041000,6189.6,1940.626257,801.0491641,72.18033086,1969.941393,1313.635728,92.16712726,815.592,6189.6,-,"1,155","1,419","1,392","1,392","6,190","1,114","1,392"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Hararge,ET0410,Kombolcha,ET041001,20031.77262,6298.864043,2678.505917,305.0386405,6131.04359,4243.845315,374.4751101,3374.121345,20031.77262,-,77,"1,316","20,032","20,032","13,110","19,848","20,032"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Hararge,ET0410,Jarso (East Hararghe),ET041002,24241.20272,7533.221668,3173.931334,404.7486749,7584.628137,5174.208636,370.4642691,2393.774462,24241.20272,"1,942","6,108","8,428","24,241","26,450","18,419","16,695","24,241"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Hararge,ET0410,Gursum (Oromia),ET041003,12058.4,3807.992064,1551.382931,120.7929525,3851.764671,2586.680457,139.7869243,255.178,12058.4,-,"4,860","11,886","10,095","10,575","12,058","5,901","9,963"
Ethiopia,ET,19/08/19,27/08/19,Oromia,ET04,East Hararge,ET0410,Babile (Oromia),ET041004,53735,17152.56018,6551.623538,743.6679375,17674.92254,11009.57909,602.6467099,358.11,41566.8568,-,"22,180","41,906","41,567","79,071","28,345","36,186","53,133"
